sub,blk,blkType,trl,dur,isLet,oriT,oriC,resp,rt,acc
1,5,1,9,13,0,2.56,5.7,1,0.412, False
1,5,1,10,14,0,5.1,1.95,0,0.227, True
1,5,1,11,14,1,0.14,3.28,0,0.187, False
1,5,1,12,15,1,5.12,1.98,0,0.094, False
1,5,1,13,16,1,4.76,1.62,1,0.307, True
1,5,1,14,16,1,3.88,0.74,1,0.732, True
1,5,1,15,15,0,1.16,4.3,0,0.852, True
1,5,1,16,15,0,3.89,0.75,0,1.049, True
1,5,1,17,14,1,3.11,6.25,1,0.801, True
1,5,1,18,14,1,1.26,4.4,0,0.892, False
1,5,1,19,15,0,4.56,1.42,0,0.793, True
1,5,1,20,15,0,4.32,1.17,0,0.591, True
1,5,1,21,14,0,3.18,0.04,0,0.633, True
1,5,1,22,14,0,1.29,4.43,0,0.751, True
1,5,1,23,13,0,1.82,4.96,0,0.703, True
1,5,1,24,13,0,3.08,6.22,0,0.551, True
1,5,1,25,12,1,4.53,1.39,0,0.633, False
1,5,1,26,13,1,2.7,5.84,1,0.527, True
1,5,1,27,13,1,4.85,1.71,1,0.671, True
1,5,1,28,12,0,1.75,4.89,1,0.639, False
1,5,1,29,13,0,5.38,2.24,1,1.145, False
1,5,1,30,14,0,3.03,6.18,0,0.657, True
1,5,1,31,14,1,3.84,0.7,1,0.668, True
1,5,1,32,13,0,3.22,0.07,0,0.649, True
1,5,1,33,13,1,1.76,4.9,0,0.929, False
1,5,1,34,14,0,2.12,5.27,0,0.905, True
1,5,1,35,14,0,1.47,4.61,0,0.769, True
1,5,1,36,13,0,2.04,5.18,0,0.612, True
1,5,1,37,13,1,5.46,2.32,0,0.631, False
1,5,1,38,14,0,2.91,6.05,0,0.764, True
1,5,1,39,14,1,2.34,5.48,0,0.572, False
1,5,1,40,15,1,3.15,0.01,0,0.705, False
1,5,1,41,16,0,3.32,0.18,0,0.74, True
1,5,1,42,16,1,2.7,5.85,1,0.612, True
1,5,1,43,15,0,5.16,2.02,0,0.679, True
1,5,1,44,15,0,4.7,1.55,0,0.636, True
1,5,1,45,14,0,5.61,2.46,0,0.641, True
1,5,1,46,14,0,5.75,2.61,0,0.556, True
1,5,1,47,13,1,2.27,5.41,0,0.439, False
1,5,1,48,14,1,1.34,4.49,1,0.527, True
1,5,1,49,14,0,0.99,4.13,0,0.497, True
1,6,1,0,9,0,4.23,1.09,0,0.569, True
1,6,1,1,9,1,5.43,2.29,0,0.596, False
1,6,1,2,10,1,5.38,2.24,0,0.647, False
1,6,1,3,11,1,2.36,5.5,0,0.545, False
1,6,1,4,12,0,3.83,0.69,0,0.551, True
1,6,1,5,12,0,0.93,4.07,0,0.745, True
1,6,1,6,11,1,2.56,5.71,1,0.516, True
1,6,1,7,11,0,2.66,5.8,0,0.615, True
1,6,1,8,10,1,4.77,1.63,0,0.628, False
1,6,1,9,11,1,0.39,3.53,0,0.793, False
1,6,1,10,12,0,1.63,4.77,1,0.639, False
1,6,1,11,13,0,1.95,5.09,0,0.628, True
1,6,1,12,13,0,5.27,2.13,0,0.668, True
1,6,1,13,12,1,5.79,2.64,0,0.673, False
1,6,1,14,13,0,4.46,1.32,0,0.652, True
1,6,1,15,13,1,0.71,3.85,1,0.919, True
1,6,1,16,12,0,0.79,3.93,1,0.644, False
1,6,1,17,13,1,1.26,4.41,1,0.657, True
1,6,1,18,13,1,0.99,4.13,1,0.761, True
1,6,1,19,12,1,1.85,4.99,1,0.569, True
1,6,1,20,12,0,5.54,2.4,0,0.561, True
1,6,1,21,11,1,1.86,5.01,1,0.526, True
1,6,1,22,11,0,0.44,3.58,1,0.676, False
1,6,1,23,12,0,1.55,4.69,1,0.871, False
1,6,1,24,13,0,5.65,2.5,0,0.764, True
1,6,1,25,13,0,4.5,1.35,1,0.815, False
1,6,1,26,14,1,0.19,3.33,1,1.081, True
1,6,1,27,14,0,2.63,5.77,0,0.687, True
1,6,1,28,13,1,4.4,1.26,1,0.751, True
1,6,1,29,13,1,4.2,1.06,0,0.655, False
1,6,1,30,14,1,3.34,0.2,1,0.601, True
1,6,1,31,14,1,4.19,1.05,1,0.588, True
1,6,1,32,13,0,4.02,0.88,1,0.575, False
1,6,1,33,14,0,4.62,1.48,0,0.972, True
1,6,1,34,14,1,1.97,5.11,1,0.711, True
1,6,1,35,13,1,5.21,2.07,0,0.716, False
1,6,1,36,14,0,2.19,5.33,0,0.724, True
1,6,1,37,14,1,4.44,1.29,0,0.721, False
1,6,1,38,15,1,2.72,5.87,1,0.601, True
1,6,1,39,15,1,3.36,0.22,0,0.553, False
1,6,1,40,16,0,4.3,1.16,0,0.673, True
1,6,1,41,16,0,2.9,6.04,0,0.609, True
1,6,1,42,15,0,1.56,4.7,1,0.935, False
1,6,1,43,16,0,5.52,2.38,1,1.025, False
1,6,1,44,17,1,4.37,1.23,1,0.551, True
1,6,1,45,17,1,0.56,3.7,0,0.671, False
1,6,1,46,18,0,0.17,3.31,1,0.655, False
1,6,1,47,19,0,2.18,5.32,0,1.468, True
1,6,1,48,19,0,5.33,2.19,0,0.582, True
1,6,1,49,18,1,0.75,3.89,1,0.804, True
1,7,0,0,5,0,1.9,1.9,0,0.782, True
1,7,0,1,5,0,1.84,1.84,0,1.431, True
1,7,0,2,4,0,5.95,5.95,1,0.633, False
1,7,0,3,5,1,6.24,6.24,0,0.991, False
1,7,0,4,6,1,4.83,4.83,1,1.583, True
1,7,0,5,6,0,2.84,2.84,1,1.174, False
1,7,0,6,7,1,5.16,5.16,1,0.585, True
1,7,0,7,7,1,4.36,4.36,1,0.58, True
1,7,0,8,6,1,0.67,0.67,0,0.929, False
1,7,0,9,7,1,2.84,2.84,1,0.644, True
1,7,0,10,7,0,1.16,1.16,1,1.564, False
1,7,0,11,8,1,4.79,4.79,0,0.812, False
1,7,0,12,9,0,0.27,0.27,1,0.823, False
1,7,0,13,10,1,6.12,6.12,1,0.577, True
1,7,0,14,10,0,2.85,2.85,0,0.753, True
1,7,0,15,9,0,2.41,2.41,0,0.593, True
1,7,0,16,9,0,4.01,4.01,0,0.559, True
1,7,0,17,8,0,3.14,3.14,0,0.527, True
1,7,0,18,8,0,2.4,2.4,0,0.577, True
1,7,0,19,7,0,2.36,2.36,0,0.574, True
1,7,0,20,7,0,3.32,3.32,0,0.636, True
1,7,0,21,6,1,2.75,2.75,0,0.724, False
1,7,0,22,7,1,2.72,2.72,0,0.644, False
1,7,0,23,8,1,1.36,1.36,1,0.649, True
1,7,0,24,8,1,4.61,4.61,1,0.556, True
1,7,0,25,7,1,2.08,2.08,1,0.863, True
1,7,0,26,7,1,1.09,1.09,0,0.684, False
1,7,0,27,8,0,3.49,3.49,0,0.62, True
1,7,0,28,8,0,1.66,1.66,1,1.489, False
1,7,0,29,9,0,0.66,0.66,0,0.788, True
1,7,0,30,9,1,1.87,1.87,1,1.374, True
1,7,0,31,8,1,0.08,0.08,1,0.633, True
1,7,0,32,8,1,6.15,6.15,0,0.852, False
1,7,0,33,9,1,1.54,1.54,1,0.804, True
1,7,0,34,9,1,3.07,3.07,1,0.602, True
1,7,0,35,8,0,0.6,0.6,1,1.228, False
1,7,0,36,9,0,5.29,5.29,0,0.86, True
1,7,0,37,9,0,5.29,5.29,0,0.977, True
1,7,0,38,8,1,5.59,5.59,1,0.669, True
1,7,0,39,8,1,2.03,2.03,0,0.887, False
1,7,0,40,9,1,1.74,1.74,1,0.82, True
1,7,0,41,9,1,2.57,2.57,0,0.862, False
1,7,0,42,10,1,6.22,6.22,1,0.676, True
1,7,0,43,10,1,4.47,4.47,1,0.623, True
1,7,0,44,9,0,5.84,5.84,0,0.852, True
1,7,0,45,9,1,0.45,0.45,1,0.599, True
1,7,0,46,8,1,2.06,2.06,1,0.583, True
1,7,0,47,8,0,3,3,0,0.759, True
1,7,0,48,7,1,3.32,3.32,1,0.604, True
1,7,0,49,7,0,4.81,4.81,0,0.828, True
10,0,0,0,20,0,0.51,0.51,0,1.754, True
10,0,0,1,20,1,3.27,3.27,1,0.61, True
10,0,0,2,19,1,2.86,2.86,1,0.501, True
10,0,0,3,19,0,1.22,1.22,0,0.64, True
10,0,0,4,18,1,3.93,3.93,1,0.61, True
10,0,0,5,18,0,4.83,4.83,1,0.669, False
10,0,0,6,19,0,3.81,3.81,0,0.597, True
10,0,0,7,19,0,0.64,0.64,0,0.621, True
10,0,0,8,18,0,2.26,2.26,0,0.584, True
10,0,0,9,18,1,0.79,0.79,1,0.602, True
10,1,1,0,20,0,4.09,0.95,0,2.104, True
10,1,1,1,20,0,4.55,1.41,0,0.701, True
10,1,1,2,19,0,1.61,4.75,0,0.922, True
10,1,1,3,19,1,5.84,2.7,1,0.818, True
10,1,1,4,18,1,4.68,1.53,1,0.682, True
10,1,1,5,18,0,1.42,4.56,0,0.754, True
10,1,1,6,17,1,5.1,1.96,1,0.856, True
10,1,1,7,17,1,0.2,3.34,1,0.725, True
10,1,1,8,16,1,4.29,1.15,1,0.853, True
10,1,1,9,16,0,4.54,1.39,0,0.661, True
10,2,1,0,9,1,0.29,3.43,1,0.77, True
10,2,1,1,9,0,3.83,0.69,1,0.813, False
10,2,1,2,10,0,1.66,4.8,0,0.576, True
10,2,1,3,10,1,2.39,5.53,1,0.61, True
10,2,1,4,9,0,6.08,2.94,1,0.624, False
10,2,1,5,10,1,1.38,4.52,1,0.672, True
10,2,1,6,10,1,1.34,4.48,1,0.952, True
10,2,1,7,9,1,3.77,0.63,0,0.984, False
10,2,1,8,10,0,5.31,2.17,1,0.49, False
10,2,1,9,11,1,4.26,1.12,1,0.557, True
10,2,1,10,11,0,3.49,0.35,0,0.717, True
10,2,1,11,10,1,3.22,0.08,1,0.589, True
10,2,1,12,10,1,1.92,5.06,1,0.517, True
10,2,1,13,9,1,4.6,1.45,1,0.749, True
10,2,1,14,9,1,1.56,4.7,1,0.549, True
10,2,1,15,8,1,0.09,3.23,1,1.976, True
10,2,1,16,8,1,2.94,6.08,1,0.677, True
10,2,1,17,7,1,4.35,1.21,0,1.053, False
10,2,1,18,8,1,0.74,3.89,1,0.912, True
10,2,1,19,8,1,2.63,5.77,1,0.65, True
10,2,1,20,7,1,0.7,3.84,1,0.722, True
10,2,1,21,7,1,1.08,4.22,1,0.533, True
10,2,1,22,6,0,3.02,6.16,1,0.658, False
10,2,1,23,7,0,4.28,1.14,1,2.197, False
10,2,1,24,8,0,2.81,5.96,0,0.842, True
10,2,1,25,8,1,1.05,4.2,1,0.661, True
10,2,1,26,7,0,5.64,2.5,1,0.728, False
10,2,1,27,8,1,4.15,1.01,1,0.666, True
10,2,1,28,8,1,0.61,3.76,1,0.685, True
10,2,1,29,7,0,0.71,3.86,1,1.688, False
10,2,1,30,8,0,0.45,3.59,0,0.683, True
10,2,1,31,8,0,3.82,0.68,1,1.986, False
10,2,1,32,9,1,5.07,1.93,1,1.136, True
10,2,1,33,9,0,1.02,4.16,0,1.154, True
10,2,1,34,8,1,3.56,0.42,1,1.096, True
10,2,1,35,8,1,1.53,4.67,1,0.709, True
10,2,1,36,7,1,1.21,4.36,1,0.802, True
10,2,1,37,7,1,3.28,0.14,1,1.125, True
10,2,1,38,6,1,2.64,5.78,1,1.269, True
10,2,1,39,6,0,3.01,6.15,1,1.267, False
10,2,1,40,7,1,2.68,5.82,1,0.608, True
10,2,1,41,7,0,5.82,2.67,0,2.154, True
10,2,1,42,6,0,2.02,5.16,1,0.762, False
10,2,1,43,7,0,2.61,5.75,0,0.77, True
10,2,1,44,7,0,3.07,6.21,0,0.685, True
10,2,1,45,6,1,5.96,2.82,0,0.984, False
10,2,1,46,7,1,3.38,0.24,1,1.002, True
10,2,1,47,7,0,2.72,5.86,1,1.029, False
10,2,1,48,8,1,2.18,5.32,1,1.506, True
10,2,1,49,8,1,1.11,4.25,1,1.026, True
10,3,0,0,5,0,1.92,1.92,0,1.826, True
10,3,0,1,5,0,0.58,0.58,0,0.672, True
10,3,0,2,4,0,2.11,2.11,0,0.597, True
10,3,0,3,4,0,3.45,3.45,0,0.573, True
10,3,0,4,3,1,3.63,3.63,0,0.672, False
10,3,0,5,4,0,0.5,0.5,0,0.666, True
10,3,0,6,4,0,1.83,1.83,0,0.749, True
10,3,0,7,3,1,2.4,2.4,0,0.706, False
10,3,0,8,4,0,2.22,2.22,0,0.562, True
10,3,0,9,4,1,0.67,0.67,1,0.642, True
10,3,0,10,3,1,2.78,2.78,1,0.741, True
10,3,0,11,3,0,4.4,4.4,0,0.618, True
10,3,0,12,2,0,2,2,0,0.821, True
10,3,0,13,2,1,5.49,5.49,0,0.747, False
10,3,0,14,3,1,1.65,1.65,1,0.866, True
10,3,0,15,3,0,2.11,2.11,0,0.552, True
10,3,0,16,2,1,4.19,4.19,0,1.229, False
10,3,0,17,3,0,3.71,3.71,0,0.68, True
10,3,0,18,3,1,4.43,4.43,1,0.586, True
10,3,0,19,2,0,0.03,0.03,0,0.76, True
10,3,0,20,2,0,0.64,0.64,0,0.629, True
10,3,0,21,1,1,0.94,0.94,0,0.664, False
10,3,0,22,2,0,1.78,1.78,0,0.608, True
10,3,0,23,2,1,3,3,1,0.563, True
10,3,0,24,1,1,5.12,5.12,0,0.685, False
10,3,0,25,2,1,1.47,1.47,0,0.642, False
10,3,0,26,3,1,2.27,2.27,0,0.741, False
10,3,0,27,4,0,1.35,1.35,0,0.637, True
10,3,0,28,4,1,2.95,2.95,1,7.864, True
10,3,0,29,3,0,1.85,1.85,0,0.592, True
10,3,0,30,3,1,4.35,4.35,1,1.259, True
10,3,0,31,2,0,0.13,0.13,0,0.693, True
10,3,0,32,2,0,5.97,5.97,0,0.626, True
10,3,0,33,1,1,1.88,1.88,0,0.594, False
10,3,0,34,2,1,5.54,5.54,1,0.701, True
10,3,0,35,2,1,6.26,6.26,0,2.419, False
10,3,0,36,3,1,0.39,0.39,0,0.648, False
10,3,0,37,4,0,3.07,3.07,0,0.957, True
10,3,0,38,4,0,1.15,1.15,0,0.621, True
10,3,0,39,3,1,2.3,2.3,0,1.258, False
10,3,0,40,4,0,1.13,1.13,0,0.677, True
10,3,0,41,4,0,0.85,0.85,0,1.818, True
10,3,0,42,3,1,6.23,6.23,0,1.701, False
10,3,0,43,4,0,0.42,0.42,0,0.797, True
10,3,0,44,4,0,1.04,1.04,0,0.592, True
10,3,0,45,3,0,5.13,5.13,0,1.517, True
10,3,0,46,3,1,1.98,1.98,1,0.586, True
10,3,0,47,2,0,5.25,5.25,0,0.816, True
10,3,0,48,2,0,2.23,2.23,0,2.306, True
10,3,0,49,1,0,1.93,1.93,0,0.637, True
10,4,0,0,5,1,5.75,5.75,1,0.552, True
10,4,0,1,5,1,5.65,5.65,1,0.472, True
10,4,0,2,4,1,0.13,0.13,1,1.448, True
10,4,0,3,4,0,0.12,0.12,0,0.57, True
10,4,0,4,3,1,4.82,4.82,0,0.688, False
10,4,0,5,4,0,5.15,5.15,0,0.616, True
10,4,0,6,4,0,2.73,2.73,0,0.656, True
10,4,0,7,3,1,0,0,1,0.61, True
10,4,0,8,3,1,4.05,4.05,1,0.765, True
10,4,0,9,2,1,1,1,1,1.205, True
10,4,0,10,2,1,3.42,3.42,1,0.917, True
10,4,0,11,1,0,3.63,3.63,0,0.845, True
10,4,0,12,1,1,2.03,2.03,1,0.984, True
10,4,0,13,1,1,2.72,2.72,0,0.768, False
10,4,0,14,2,1,3.23,3.23,0,0.816, False
10,4,0,15,3,1,2.32,2.32,1,0.541, True
10,4,0,16,3,1,0.57,0.57,1,1.845, True
10,4,0,17,2,1,1.55,1.55,0,0.869, False
10,4,0,18,3,1,4.54,4.54,1,0.848, True
10,4,0,19,3,1,5.25,5.25,1,1.032, True
10,4,0,20,2,1,2.21,2.21,1,0.837, True
10,4,0,21,2,0,1.76,1.76,1,0.704, False
10,4,0,22,3,1,4.47,4.47,1,0.704, True
10,4,0,23,3,0,0.08,0.08,1,1.104, False
10,4,0,24,4,1,4.08,4.08,1,1.618, True
10,4,0,25,4,1,0.93,0.93,1,1.429, True
10,4,0,26,3,0,2.93,2.93,0,1.552, True
10,4,0,27,3,1,3.62,3.62,1,1.08, True
10,4,0,28,2,0,4.96,4.96,1,1.298, False
10,4,0,29,3,0,0.32,0.32,1,1.365, False
10,4,0,30,4,0,1.68,1.68,1,0.885, False
10,4,0,31,5,0,0.29,0.29,1,0.856, False
10,4,0,32,6,0,1.08,1.08,0,0.917, True
10,4,0,33,6,0,1.34,1.34,0,0.797, True
10,4,0,34,5,1,5.49,5.49,1,1.442, True
10,4,0,35,5,1,0.88,0.88,1,0.96, True
10,4,0,36,4,0,4.28,4.28,0,0.88, True
10,4,0,37,4,0,2.12,2.12,0,0.754, True
10,4,0,38,3,1,5.35,5.35,1,1.146, True
10,4,0,39,3,0,6.06,6.06,0,0.688, True
10,4,0,40,2,1,0.17,0.17,1,1.194, True
10,4,0,41,2,0,2.86,2.86,0,0.813, True
10,4,0,42,1,1,0.38,0.38,0,0.962, False
10,4,0,43,2,1,5.65,5.65,1,1.621, True
10,4,0,44,2,1,1.46,1.46,1,0.832, True
10,4,0,45,1,1,2.75,2.75,0,0.93, False
10,4,0,46,2,0,1.5,1.5,0,0.97, True
10,4,0,47,2,1,4.11,4.11,0,1.45, False
10,4,0,48,3,0,2.73,2.73,0,0.941, True
10,4,0,49,3,1,0.18,0.18,1,1.368, True
10,5,1,0,9,1,4.06,0.92,1,0.698, True
10,5,1,1,9,0,3.19,0.05,0,0.664, True
10,5,1,2,8,0,4.23,1.08,0,0.669, True
10,5,1,3,8,0,5.48,2.34,0,1.89, True
10,5,1,4,7,1,1.7,4.84,1,0.992, True
10,5,1,5,7,0,2.37,5.51,0,1.41, True
10,5,1,6,6,1,2.28,5.42,0,2.058, False
10,5,1,7,7,0,4.55,1.41,1,0.997, False
10,5,1,8,8,1,5.31,2.17,1,1.64, True
10,5,1,9,8,1,1.93,5.07,1,0.573, True
10,5,1,10,7,1,0.16,3.3,1,1.026, True
10,5,1,11,7,0,3.78,0.63,1,2.752, False
10,5,1,12,8,1,0.18,3.32,1,0.744, True
10,5,1,13,8,1,2.42,5.56,1,0.57, True
10,5,1,14,7,0,3.41,0.27,0,0.626, True
10,5,1,15,7,1,4.51,1.36,1,0.605, True
10,5,1,16,6,1,3.91,0.76,1,0.866, True
10,5,1,17,6,1,0.06,3.2,1,3.904, True
10,5,1,18,5,1,3.11,6.25,1,1.098, True
10,5,1,19,5,1,2.43,5.57,1,0.613, True
10,5,1,20,4,1,5.89,2.74,0,1.728, False
10,5,1,21,5,0,5.62,2.48,1,0.826, False
10,5,1,22,6,0,1.95,5.09,1,0.704, False
10,5,1,23,7,1,3.45,0.31,1,0.666, True
10,5,1,24,7,0,2.44,5.59,0,0.61, True
10,5,1,25,6,0,4.06,0.92,1,1.048, False
10,5,1,26,7,1,1.44,4.59,1,0.613, True
10,5,1,27,7,0,4.47,1.32,1,1.133, False
10,5,1,28,8,0,4.7,1.56,0,0.669, True
10,5,1,29,8,0,4.93,1.78,0,0.688, True
10,5,1,30,7,1,0.04,3.18,1,0.858, True
10,5,1,31,7,1,1.14,4.28,1,0.616, True
10,5,1,32,6,0,2.01,5.16,0,0.802, True
10,5,1,33,6,1,3.94,0.8,1,0.562, True
10,5,1,34,5,0,5.23,2.09,1,0.952, False
10,5,1,35,6,1,5.01,1.87,1,0.754, True
10,5,1,36,6,1,4.7,1.56,1,0.776, True
10,5,1,37,5,0,3.37,0.23,1,1.202, False
10,5,1,38,6,0,4.06,0.92,1,1.2, False
10,5,1,39,7,1,0.27,3.41,1,1.581, True
10,5,1,40,7,0,5.61,2.47,0,1.896, True
10,5,1,41,6,1,4.5,1.36,1,2.178, True
10,5,1,42,6,0,4.71,1.57,1,1.669, False
10,5,1,43,7,1,5.73,2.59,1,0.704, True
10,5,1,44,7,0,4.53,1.39,0,0.72, True
10,5,1,45,6,1,3.96,0.82,1,0.989, True
10,5,1,46,6,0,3.3,0.16,0,0.608, True
10,5,1,47,5,0,3.49,0.35,0,0.776, True
10,5,1,48,5,0,1.98,5.12,1,0.962, False
10,5,1,49,6,0,4.89,1.75,1,2.128, False
10,6,1,0,9,1,5.08,1.94,1,1.122, True
10,6,1,1,9,1,2.94,6.08,0,0.96, False
10,6,1,2,10,0,2.46,5.6,0,0.861, True
10,6,1,3,10,1,5.82,2.68,1,0.634, True
10,6,1,4,9,0,3.93,0.79,0,0.573, True
10,6,1,5,9,1,5.98,2.84,1,0.477, True
10,6,1,6,8,0,0.75,3.89,0,0.808, True
10,6,1,7,8,0,5.04,1.89,1,0.728, False
10,6,1,8,9,0,4.69,1.55,0,1, True
10,6,1,9,9,0,3.06,6.21,0,0.669, True
10,6,1,10,8,1,1.85,4.99,1,0.594, True
10,6,1,11,8,0,3.82,0.67,0,0.517, True
10,6,1,12,7,1,2.47,5.62,1,0.573, True
10,6,1,13,7,0,5.73,2.59,0,1.104, True
10,6,1,14,6,1,0.41,3.55,0,0.656, False
10,6,1,15,7,0,3.9,0.76,0,0.736, True
10,6,1,16,7,0,1.38,4.52,1,0.733, False
10,6,1,17,8,1,4.36,1.22,1,0.477, True
10,6,1,18,8,1,3.96,0.82,0,0.874, False
10,6,1,19,9,1,4.07,0.92,1,0.597, True
10,6,1,20,9,1,4.74,1.6,1,0.57, True
10,6,1,21,8,1,0.35,3.49,1,2.33, True
10,6,1,22,8,0,2.22,5.36,0,0.637, True
10,6,1,23,7,1,5.37,2.23,1,0.637, True
10,6,1,24,7,0,4.67,1.52,0,0.701, True
10,6,1,25,6,1,6.14,3,1,0.837, True
10,6,1,26,6,0,1.62,4.76,0,0.984, True
10,6,1,27,5,0,4.92,1.78,0,0.922, True
10,6,1,28,5,1,3.49,0.35,1,0.704, True
10,6,1,29,4,1,5.32,2.18,1,0.568, True
10,6,1,30,4,1,6.09,2.95,1,0.568, True
10,6,1,31,3,0,3.47,0.33,1,0.949, False
10,6,1,32,4,1,3.82,0.68,1,0.85, True
10,6,1,33,4,1,4.75,1.61,1,0.621, True
10,6,1,34,3,1,0.29,3.43,1,0.957, True
10,6,1,35,3,1,3.31,0.17,1,0.952, True
10,6,1,36,2,1,5.32,2.18,1,0.68, True
10,6,1,37,2,0,4.58,1.44,1,1.501, False
10,6,1,38,3,0,1.02,4.16,1,0.744, False
10,6,1,39,4,0,3.69,0.55,1,1.912, False
10,6,1,40,5,1,6.07,2.93,1,0.565, True
10,6,1,41,5,0,0.76,3.9,1,0.61, False
10,6,1,42,6,1,5.23,2.09,1,1.053, True
10,6,1,43,6,1,4.6,1.46,1,0.8, True
10,6,1,44,5,1,2.91,6.05,1,0.581, True
10,6,1,45,5,0,1.32,4.46,1,0.917, False
10,6,1,46,6,1,0.96,4.11,1,0.6, True
10,6,1,47,6,1,4.63,1.49,1,1.357, True
10,6,1,48,5,0,0.22,3.36,1,1.53, False
10,6,1,49,6,1,2.35,5.49,0,1.208, False
10,7,0,0,5,0,5.69,5.69,1,1.104, False
10,7,0,1,6,1,4.05,4.05,0,1.437, False
10,7,0,2,7,1,2.71,2.71,0,-0.306, False
10,7,0,3,8,0,2.92,2.92,0,0.674, True
10,7,0,4,8,0,1.51,1.51,0,0.618, True
10,7,0,5,7,0,5.39,5.39,0,0.528, True
10,7,0,6,7,0,2.66,2.66,0,0.565, True
10,7,0,7,6,0,2.02,2.02,0,0.722, True
10,7,0,8,6,0,4.33,4.33,0,0.52, True
10,7,0,9,5,0,3.17,3.17,0,0.493, True
10,7,0,10,5,0,1.69,1.69,0,0.506, True
10,7,0,11,4,1,3.57,3.57,0,0.752, False
10,7,0,12,5,0,1.37,1.37,0,0.645, True
10,7,0,13,5,0,0.52,0.52,0,0.565, True
10,7,0,14,4,0,1.08,1.08,0,0.57, True
10,7,0,15,4,0,2.42,2.42,0,0.52, True
10,7,0,16,3,1,0.21,0.21,1,0.49, True
10,7,0,17,3,0,4,4,0,0.538, True
10,7,0,18,2,0,1.93,1.93,0,0.578, True
10,7,0,19,2,1,0.42,0.42,0,0.642, False
10,7,0,20,3,0,5.3,5.3,0,0.624, True
10,7,0,21,3,1,1.58,1.58,1,2.064, True
10,7,0,22,2,1,2.76,2.76,0,0.592, False
10,7,0,23,3,1,1.78,1.78,1,0.565, True
10,7,0,24,3,1,5.44,5.44,1,0.762, True
10,7,0,25,2,0,4.6,4.6,0,0.765, True
10,7,0,26,2,1,2.17,2.17,0,2.13, False
10,7,0,27,3,0,3.1,3.1,0,0.634, True
10,7,0,28,3,0,2.4,2.4,0,0.664, True
10,7,0,29,2,1,2.94,2.94,0,1.834, False
10,7,0,30,3,1,5.22,5.22,0,0.837, False
10,7,0,31,4,0,0.62,0.62,0,0.669, True
10,7,0,32,4,1,5.9,5.9,1,0.594, True
10,7,0,33,3,0,4.07,4.07,0,0.778, True
10,7,0,34,3,0,1.21,1.21,0,0.826, True
10,7,0,35,2,1,0.88,0.88,1,1.642, True
10,7,0,36,2,0,5.08,5.08,1,1.33, False
10,7,0,37,3,0,4.97,4.97,0,0.712, True
10,7,0,38,3,0,2.19,2.19,1,2.45, False
10,7,0,39,4,0,4.79,4.79,1,5.885, False
10,7,0,40,5,0,3.22,3.22,0,0.613, True
10,7,0,41,5,0,5.64,5.64,0,0.8, True
10,7,0,42,4,1,2.74,2.74,1,0.525, True
10,7,0,43,4,0,1.98,1.98,0,0.805, True
10,7,0,44,3,0,4.23,4.23,0,0.65, True
10,7,0,45,3,1,2.23,2.23,1,0.536, True
10,7,0,46,2,1,5.71,5.71,1,1.36, True
10,7,0,47,2,0,0.62,0.62,0,0.576, True
10,7,0,48,1,1,3.1,3.1,0,0.722, False
10,7,0,49,2,1,6.13,6.13,0,0.546, False
11,0,0,0,20,0,5.29,5.29,0,1.961, True
11,0,0,1,20,0,2.98,2.98,0,18.745, True
11,0,0,2,19,1,4.2,4.2,1,3.895, True
11,0,0,3,19,1,5.44,5.44,1,0.697, True
11,0,0,4,18,1,0.32,0.32,1,0.601, True
11,0,0,5,18,0,6.03,6.03,0,0.615, True
11,0,0,6,17,1,5.8,5.8,1,0.567, True
11,0,0,7,17,1,5.73,5.73,1,0.604, True
11,0,0,8,16,1,2.36,2.36,1,0.681, True
11,0,0,9,16,1,3.38,3.38,1,0.505, True
11,1,1,0,20,0,4.21,1.07,1,1.7, False
11,1,1,1,21,0,5.5,2.36,0,0.857, True
11,1,1,2,21,0,3.96,0.82,0,0.713, True
11,1,1,3,20,1,0.31,3.46,1,0.953, True
11,1,1,4,20,0,0.42,3.56,1,0.585, False
11,1,1,5,21,0,1.62,4.76,0,0.879, True
11,1,1,6,21,0,6,2.86,0,0.783, True
11,1,1,7,20,1,4.18,1.04,1,0.684, True
11,1,1,8,20,0,4.13,0.99,0,0.772, True
11,1,1,9,19,1,5.6,2.46,1,0.612, True
11,2,1,0,9,0,3.06,6.2,0,0.591, True
11,2,1,1,9,0,4.63,1.49,0,0.756, True
11,2,1,2,8,1,1.61,4.75,0,0.716, False
11,2,1,3,9,1,4.77,1.63,1,0.857, True
11,2,1,4,9,0,5.56,2.42,0,0.663, True
11,2,1,5,8,0,5.28,2.13,0,0.607, True
11,2,1,6,8,0,2.95,6.1,0,0.678, True
11,2,1,7,7,1,5.28,2.14,1,0.911, True
11,2,1,8,7,1,6.11,2.97,0,0.868, False
11,2,1,9,8,0,2.27,5.41,0,0.865, True
11,2,1,10,8,0,5.14,2,0,0.639, True
11,2,1,11,7,0,0.07,3.21,0,0.639, True
11,2,1,12,7,0,3.76,0.62,0,0.543, True
11,2,1,13,6,0,0.83,3.97,0,0.649, True
11,2,1,14,6,1,5.73,2.59,1,0.492, True
11,2,1,15,5,1,3.85,0.71,0,0.641, False
11,2,1,16,6,0,0.31,3.45,1,0.817, False
11,2,1,17,7,1,3.93,0.78,0,0.759, False
